opc,mye,opc_n,mye_n,opal,lx,ly,rep,d
0.36071097258720064,0.5444181631078787,70,10,0,44274.9,10709.0,rep2,0.18370719052067808
0.3737354179256427,0.5149993169175157,32,7,0,15136.4,13044.0,rep2,0.14126389899187297
0.5156561736579782,0.6125308377517131,48,23,8,15339.9,13813.4,rep2,0.09687466409373491
0.41557565681728165,0.8205577740569054,31,15,0,15114.0,14081.8,rep2,0.4049821172396238
0.33280199559592427,0.5237088175936502,38,8,0,14277.7,12343.0,rep2,0.1909068219977259
0.362364374411177,0.6098419069628455,37,26,0,13785.2,15412.6,rep2,0.24747753255166843
0.3344997613633844,0.7008819639520729,40,15,0,13912.7,15223.6,rep2,0.36638220258868853
0.49520989130462806,0.5569525133755097,33,22,1,13057.8,14414.7,rep2,0.0617426220708816
0.4482967504561577,0.6238276643742542,47,11,0,13532.1,13825.1,rep2,0.1755309139180965
0.3466232719387394,0.6574693684867776,48,25,0,13907.1,13560.3,rep2,0.31084609654803824
0.4151108038877112,0.6943056456280831,53,21,0,14611.2,13971.9,rep2,0.27919484174037185
0.5712508561021554,0.4203442774874167,23,14,1,12227.8,13419.3,rep2,-0.15090657861473872
0.4551333696202789,0.5620188776845535,36,9,1,11810.4,14788.3,rep2,0.1068855080642746
0.37802208242162694,0.6110602785695008,56,5,2,12102.4,12828.1,rep2,0.2330381961478739
0.6970115465169835,0.38886380231732937,6,12,9,11831.4,12636.2,rep2,-0.30814774419965413
0.5535936394880507,0.5504259563410707,37,7,0,17357.1,25699.2,rep2,-0.003167683146980016
0.5119973042026349,0.32315996625209964,10,22,13,17675.7,26004.4,rep2,-0.18883733795053526
0.4071723181898994,0.6233895808588092,49,18,0,30366.5,15325.8,rep2,0.21621726266890984
0.9501461875826149,0.6104357064830335,3,20,7,29669.2,15685.7,rep2,-0.33971048109958146
0.7359730073784151,0.5501191328274747,19,14,15,28540.2,15674.6,rep2,-0.18585387455094038
0.43943877157260297,0.5487709813281983,33,28,4,28299.3,15818.4,rep2,0.10933220975559538
0.44304948569903224,0.6474314850691789,25,25,0,30179.2,13434.2,rep2,0.20438199937014667
0.4300302751869598,0.6222502185843508,6,21,0,30310.9,15771.6,rep2,0.192219943397391
0.34272658648103177,0.7235754805409963,34,17,4,29968.8,14155.6,rep2,0.3808488940599645
0.33814676285781503,0.6380798509118338,44,14,0,30033.2,12315.7,rep2,0.2999330880540188
0.3114926029402953,0.6851981055578489,34,27,0,29142.2,14957.6,rep2,0.3737055026175536
0.6006086599614217,0.6620033657747377,32,15,0,29243.6,12101.9,rep2,0.061394705813316075
0.449016001824154,0.6039145208919029,34,21,0,29605.6,12117.2,rep2,0.15489851906774887
0.46087733569095657,0.7043535555853876,36,14,0,29019.7,13399.4,rep2,0.24347621989443102
0.42344151783264555,0.6619323333028981,50,32,0,29456.2,13608.0,rep2,0.23849081547025258
0.49108811534712493,0.7274682469840072,67,23,0,27550.5,14557.0,rep2,0.23638013163688232
0.5179699918947159,0.5441784080788056,3,38,1,28017.2,12492.1,rep2,0.026208416184089645
0.38614170438086637,0.5533602715951544,46,13,0,28120.6,13581.6,rep2,0.16721856721428807
0.4077408149865742,0.6607679995506364,46,22,0,27336.1,12491.6,rep2,0.25302718456406215
0.3469576089608393,0.6596074913183309,51,24,0,27363.7,12789.3,rep2,0.3126498823574915
0.3944993655498983,0.7558706887171059,52,24,1,27483.4,12600.5,rep2,0.36137132316720766
0.3834050860598417,0.6856315542446884,76,26,0,27508.3,15049.8,rep2,0.30222646818484666
0.4114535633201008,0.6965124743329664,24,25,0,27529.9,15171.0,rep2,0.28505891101286557
0.310104368557462,0.5445025545943883,31,40,0,27651.2,15362.8,rep2,0.23439818603692636
0.5600703600169509,0.4685329489317797,14,42,43,33920.3,24224.0,rep2,-0.09153741108517116
0.46966945757964773,0.4632265641540313,28,5,0,45127.3,13241.4,rep2,-0.006442893425616436
0.31597525430217915,0.542951647531536,62,6,0,45653.6,15320.6,rep2,0.22697639322935687
0.40464389866041256,0.5220497793542308,73,6,0,43015.3,12892.0,rep2,0.11740588069381824
0.4528852713205426,0.3802297278553616,90,5,0,44787.8,12338.7,rep2,-0.07265554346518105
0.3711706733338185,0.7153026500408182,64,4,0,9939.7,6330.3,rep2,0.3441319767069997
0.3276897522137195,0.4228472854649977,12,23,1,15074.5,19804.7,rep2,0.09515753325127824
0.4742298539822973,0.7178035236231347,39,18,0,15449.9,19609.3,rep2,0.24357366964083743
0.28040910805880387,0.7717360798411876,18,17,0,15413.4,16923.7,rep2,0.49132697178238377
0.375058417878695,0.6350785866791173,43,31,1,15415.2,17581.9,rep2,0.26002016880042234
0.5907395596634948,0.7379799692897209,29,10,0,14958.7,16803.8,rep2,0.1472404096262261
0.4423893799947885,0.588078028350877,60,10,0,14830.2,16964.1,rep2,0.14568864835608847
0.5097033021172281,0.5206747682464321,64,5,0,13067.2,18676.4,rep2,0.010971466129203966
0.927101935290857,0.5437130765413596,4,37,8,13770.6,18236.5,rep2,-0.38338885874949746
0.3768771109377602,0.7212091468865021,29,24,0,13220.6,19237.4,rep2,0.34433203594874184
0.6251730492768833,0.3538523459637375,13,23,25,12185.7,18214.0,rep2,-0.27132070331314584
0.696555495677475,0.44003185159551944,17,23,12,12821.0,17609.4,rep2,-0.25652364408195555
0.5032980183433148,0.6118240439279196,71,4,0,17801.5,30671.6,rep2,0.10852602558460478
0.45563736399262666,0.4855977535209443,47,13,14,18409.9,28532.9,rep2,0.029960389528317644
0.2764208839032008,0.6343458347549158,40,8,0,25996.3,7635.9,rep2,0.357924950851715
0.3423018361301755,0.6860658170031493,51,10,0,26157.7,5772.7,rep2,0.3437639808729738
0.3879866778586196,0.5559817573255191,48,14,1,26047.7,6046.5,rep2,0.1679950794668995
0.4332327052559727,0.44782726248997173,44,6,7,26410.9,4678.4,rep2,0.01459455723399905
0.39703857135454795,0.6928806361527181,41,6,1,25391.2,5698.3,rep2,0.29584206479817016
0.44703218746138434,0.4478892485085629,51,20,0,24059.0,7478.3,rep2,0.0008570610471785312
0.3990250185758322,0.6042580800049518,100,6,0,24469.4,7223.9,rep2,0.20523306142911962
0.5310908919117684,0.41884092271507806,62,6,1,24453.9,4228.6,rep2,-0.11224996919669034
0.5199847956489512,0.6035851060409712,57,7,0,25536.7,6803.2,rep2,0.08360031039201998
0.44870026403044694,0.580638692132141,37,6,0,23424.2,6394.0,rep2,0.1319384281016941
0.2528507754258035,0.5262325591415072,40,12,1,23605.3,6094.0,rep2,0.27338178371570376
0.8046343284716307,0.6267394223582919,10,24,9,30904.9,19429.2,rep2,-0.1778949061133388
0.4901668171548098,0.7187438058338446,41,15,0,30718.6,18258.0,rep2,0.22857698867903475
0.4224703558202649,0.6276531845170071,57,17,0,30025.7,19711.9,rep2,0.20518282869674226
0.35730252726308365,0.6100448082592633,33,54,0,30023.6,18416.3,rep2,0.2527422809961797
0.5481229375547713,0.5097658604074251,10,19,8,30355.1,18827.8,rep2,-0.03835707714734615
0.43659293224772894,0.5756885914134346,25,23,0,30367.9,18122.2,rep2,0.1390956591657057
0.46082234685811474,0.52757551959144,50,14,0,30409.4,18918.4,rep2,0.06675317273332526
0.3591828265418802,0.6582058111341846,48,33,0,29306.4,17126.4,rep2,0.2990229845923044
0.4252638034837796,0.7043236748724461,41,14,0,29480.2,17224.5,rep2,0.27905987138866645
0.30826699506602856,0.6396491200146737,55,16,0,29249.8,17407.2,rep2,0.3313821249486451
0.6385215626144494,0.5850955240749786,17,34,4,29560.5,19281.6,rep2,-0.05342603853947081
0.33949607528907194,0.5739602276497769,69,18,0,28503.0,18485.0,rep2,0.234464152360705
0.5011026493629868,0.4791240489507242,18,51,0,29292.4,16364.9,rep2,-0.021978600412262572
0.32532006359483373,0.6863110166564518,55,41,0,29637.5,16325.3,rep2,0.36099095306161805
0.43724614043621274,0.7253325450290689,33,26,0,29369.1,16477.9,rep2,0.2880864045928561
0.43414198147763744,0.6798005275737474,38,18,0,29735.3,18142.6,rep2,0.24565854609611
0.4239585912465208,0.6569394738945256,59,13,0,27787.4,18721.6,rep2,0.23298088264800476
0.3682420652448738,0.6059290480365452,28,17,0,27955.0,18751.4,rep2,0.23768698279167144
0.4566814757834827,0.6048684231547717,32,21,2,30435.2,17744.9,rep2,0.148186947371289
0.4437598827450892,0.5779390987146888,40,22,0,28694.3,17046.0,rep2,0.13417921596959964
0.3993274479141036,0.6161834523746309,46,27,0,29019.5,17235.7,rep2,0.21685600446052733
0.666204957812566,0.5851130813301482,8,18,8,28975.3,16061.9,rep2,-0.08109187648241778
0.3405959136906898,0.6657840853801352,58,27,0,29062.7,16240.8,rep2,0.3251881716894454
0.3199135684176048,0.5571048326653979,39,12,0,27995.1,18271.0,rep2,0.23719126424779308
0.4187923116052925,0.5232105857144186,13,18,7,27703.8,18397.9,rep2,0.10441827410912607
0.5365494088389032,0.4276606873181475,28,15,9,27504.4,18897.5,rep2,-0.10888872152075574
0.5418035387418462,0.5455361924504606,34,19,0,28198.2,17066.7,rep2,0.0037326537086144196
0.299599048171536,0.7000469471478254,53,35,0,28110.8,17806.1,rep2,0.40044789897628946
0.40183602077461755,0.5949993449718289,53,41,0,27521.8,17066.9,rep2,0.19316332419721138
0.39469201103794804,0.6670160191105872,64,25,0,27552.0,17096.2,rep2,0.2723240080726391
0.408153363153694,0.7387791473954344,50,20,0,28171.9,16464.1,rep2,0.3306257842417404
0.39206985629316254,0.6837926630562488,36,28,0,28623.9,16107.3,rep2,0.2917228067630862
0.3390884981215927,0.5708433952669887,38,8,0,27613.2,19637.4,rep2,0.231754897145396
0.33869961331922754,0.6586219592084638,45,17,0,9904.5,9735.2,rep2,0.31992234588923624
0.3210382267666683,0.5571714977824601,30,13,1,15466.0,20065.0,rep2,0.2361332710157918
0.44996841147155364,0.4298993655114109,18,23,9,12241.6,22488.1,rep2,-0.02006904596014275
0.3947727792089469,0.584623582644968,55,18,1,12922.6,23410.6,rep2,0.18985080343602118
0.8023422022452117,0.48488384009016894,5,14,11,26469.1,10848.6,rep2,-0.31745836215504275
0.2881758757705113,0.6664158869186664,53,11,6,26008.3,9931.9,rep2,0.3782400111481551
0.7534967661210231,0.6100152042246891,6,47,7,26389.2,11454.0,rep2,-0.143481561896334
0.4521340462665901,0.4647407984354753,13,40,31,27028.4,11643.6,rep2,0.012606752168885182
0.48344628831900416,0.7823659117164196,61,12,0,25687.3,11230.7,rep2,0.2989196233974154
0.40728996592387934,0.6371386778736245,38,8,1,26604.4,8524.8,rep2,0.2298487119497452
0.4352133340672793,0.9204467514322717,34,4,1,26554.5,9182.0,rep2,0.4852334173649924
0.38177138213837336,0.619834484309371,59,6,4,25952.4,10415.4,rep2,0.2380631021709977
0.48733231727500936,0.5965585779100632,45,6,1,26093.4,10170.2,rep2,0.1092262606350538
0.6802786998167658,0.4698646430653476,11,22,13,24475.1,11789.3,rep2,-0.21041405675141822
0.4335495023410137,0.7198935195946387,59,22,0,25200.8,11190.3,rep2,0.28634401725362496
0.8885117489896653,0.4400693711883108,7,16,2,24928.0,9242.0,rep2,-0.44844237780135454
0.3369583122330114,0.32734680511045683,18,57,41,30850.2,20032.5,rep2,-0.009611507122554597
0.7122328220016166,0.31258209521710373,7,17,7,27922.0,23517.8,rep2,-0.3996507267845129
0.5155605137537473,0.34687063892115017,12,20,7,28174.5,23647.5,rep2,-0.16868987483259718
0.33759769563112857,0.6926455545239394,40,4,0,30186.3,20201.6,rep2,0.3550478588928108
0.4412593699201302,0.5738828789050389,58,18,0,27618.0,22255.7,rep2,0.13262350898490866
0.4044216365266163,0.5251289685422377,29,20,11,27829.3,21508.0,rep2,0.1207073320156214
0.6066236907918691,0.27968919435750095,11,9,1,41848.6,11739.6,rep2,-0.3269344964343681
0.3912721623105853,0.4209258014403001,50,9,5,10807.0,12915.1,rep2,0.029653639129714804
0.6551863895669806,0.8555688666478374,70,11,8,10240.0,14575.6,rep2,0.20038247708085677
0.4295583873565378,0.3160920786523433,47,14,13,10488.5,14954.8,rep2,-0.1134663087041945
0.45862235088759506,0.5054097718337192,49,10,2,10032.1,15366.8,rep2,0.04678742094612409
0.5180577799787357,0.3767397841838921,4,20,36,10629.3,13809.1,rep2,-0.1413179957948436
0.5803616239090674,0.6203858260047247,16,11,10,8304.3,14871.5,rep2,0.04002420209565727
0.46793354232243306,0.6841664468377847,47,5,0,8959.3,13354.6,rep2,0.21623290451535165
0.36229849051557245,0.3544512028689305,72,20,5,12953.2,26864.4,rep2,-0.007847287646641943
0.4212241727807993,0.39545903463673643,41,18,15,13219.7,24273.4,rep2,-0.025765138144062893
0.47481587621414345,0.7399646066966552,43,4,0,21754.6,3739.6,rep2,0.26514873048251175
0.4096424704262427,0.6813216425281704,40,18,0,26746.3,14830.1,rep2,0.2716791721019277
0.34140591075191634,0.6549693369177316,40,25,0,26405.0,15212.7,rep2,0.3135634261658153
0.39173789377422963,0.5418936190611359,57,23,0,26623.4,12776.7,rep2,0.15015572528690624
0.40349330097116126,0.5949516802900967,38,18,0,25448.5,15046.5,rep2,0.19145837931893545
0.5582475160338042,0.5648315357053189,14,38,8,25961.4,12167.3,rep2,0.006584019671514674
0.32788142328914666,0.7237974288791406,80,28,0,26032.7,12343.7,rep2,0.3959160055899939
0.6043808957771712,0.5552255837294678,29,30,0,24562.8,15188.2,rep2,-0.0491553120477034
0.5025887950487745,0.634706161269821,35,14,0,24726.1,15558.1,rep2,0.13211736622104653
0.6846056260715203,0.5605502573487873,19,44,5,24735.1,15526.7,rep2,-0.12405536872273304
0.44475876804457315,0.6660165678724115,42,13,0,24443.1,14205.0,rep2,0.22125779982783833
0.39207908594218066,0.7277923327819028,58,29,1,24808.0,14932.9,rep2,0.33571324683972215
0.4962811162868362,0.7142321945697594,33,8,1,23666.2,14001.2,rep2,0.2179510782829232
0.6424820665297832,0.6033647038888701,15,40,4,23486.5,14701.8,rep2,-0.039117362640913145
0.43306625481793615,0.523698562845536,51,32,10,23505.6,12409.7,rep2,0.0906323080275998
0.33550210939219716,0.6175333793401073,37,32,0,24538.8,13532.3,rep2,0.28203126994791017
0.43078788705812393,0.5827178364011445,43,7,1,24857.1,12274.5,rep2,0.15192994934302056
0.7546154281781181,0.5233513039018732,3,44,9,25473.4,14079.6,rep2,-0.23126412427624488
0.37744856575088803,0.5846777998156995,60,31,0,25694.1,13781.7,rep2,0.20722923406481142
0.3314483366488744,0.5660700506174648,72,36,0,25713.2,14127.5,rep2,0.23462171396859044
0.3673556596839028,0.5387207252285597,58,29,2,25982.7,14078.9,rep2,0.1713650655446569
0.44925515948584,0.5985485357241392,52,16,0,23885.9,12229.8,rep2,0.14929337623829925
0.4982770952598868,0.776676921932796,62,24,0,23515.8,12307.7,rep2,0.27839982667290925
0.4800309600899415,0.6481751395602509,46,13,1,29616.1,27060.7,rep2,0.16814417947030935
0.3315917911380054,0.3548845210379703,30,53,64,30680.1,26170.6,rep2,0.023292729899964892
0.4233875007280614,0.38997139263067554,47,4,5,30613.4,25675.5,rep2,-0.03341610809738588
0.6004366949682997,0.39355857694572727,34,22,16,29551.6,25852.9,rep2,-0.2068781180225724
0.5875056837798989,0.3745122714044526,9,36,19,30068.9,25890.6,rep2,-0.21299341237544628
0.4514642118998037,0.4068688228059786,50,19,7,39249.6,13783.2,rep2,-0.0445953890938251
0.4863506486376948,0.5611636903240126,41,11,0,40329.1,14717.4,rep2,0.0748130416863178
0.4593039027168273,0.6195222442741559,61,3,0,40077.2,14148.1,rep2,0.16021834155732861
0.45044925654533835,0.2674539249229716,53,4,0,43673.8,24477.1,rep2,-0.18299533162236675
0.32201356556115085,0.3780085213535079,26,44,49,6042.6,5605.9,rep2,0.055994955792357026
0.38306367463586755,0.6077025479833776,59,7,0,5936.7,6960.1,rep2,0.2246388733475101
0.3922912715212479,0.6736538270487058,53,5,0,5443.8,7678.5,rep2,0.2813625555274579
0.3087122671225913,0.3243145414536963,40,35,34,11299.5,17925.2,rep2,0.015602274331105004
0.39383147109526107,0.56161306606742,57,12,2,10583.1,16377.2,rep2,0.16778159497215894
0.5817658588649388,0.5161170160803138,34,20,33,9445.8,17012.0,rep2,-0.06564884278462502
0.38508667241211136,0.4441012247435233,53,5,0,8334.3,16679.7,rep2,0.05901455233141195
0.5322850847310645,0.4402998336440018,30,4,0,8769.1,19287.8,rep2,-0.09198525108706268
0.4381545041617187,0.7047407362418227,44,5,0,22829.4,5399.9,rep2,0.26658623208010396
0.45299273610226154,0.6795937142787745,45,5,0,22094.7,6698.2,rep2,0.22660097817651292
0.3509724228467846,0.5775199632516477,49,7,0,22241.2,6816.6,rep2,0.22654754040486308
0.5643367188616186,0.545084605784359,45,9,0,22230.6,7083.6,rep2,-0.019252113077259603
0.513306622206684,0.6231227856236727,63,5,0,22057.7,6198.3,rep2,0.10981616341698874
0.6771380255034551,0.7065098396400448,6,8,4,20978.1,6897.0,rep2,0.029371814136589625
0.3588751071947391,0.5704840996305874,45,4,0,20181.1,6881.4,rep2,0.21160899243584835
0.5494783048139699,0.4020484503123374,6,14,0,20585.5,6958.1,rep2,-0.14742985450163248
0.4888405793444595,0.42172151284993936,43,10,12,20286.3,5843.3,rep2,-0.06711906649452015
0.3065870158242381,0.5793321778086387,59,29,4,26882.1,18658.5,rep2,0.2727451619844006
0.3056780842931419,0.6133837034616396,62,24,8,26171.3,18557.3,rep2,0.3077056191684977
0.3932477021144012,0.33181427013613524,60,5,0,26166.7,19163.5,rep2,-0.06143343197826595
0.5287942002203778,0.7454347658728969,42,8,0,26590.8,16156.1,rep2,0.2166405656525191
0.26084616514870723,0.7277273997445969,47,13,0,26387.2,16398.0,rep2,0.46688123459588965
0.40583549499200566,0.7046230306502281,35,7,0,25221.9,19425.5,rep2,0.29878753565822247
0.45609669438623923,0.38782490499688016,48,8,0,25245.4,18163.9,rep2,-0.06827178938935907
0.36263657268271376,0.553898737034046,7,24,7,25401.7,17017.8,rep2,0.19126216435133225
0.3115496117836338,0.6186128076119508,30,18,0,26052.4,17007.6,rep2,0.30706319582831704
0.3432358722253315,0.6068235105689991,47,22,0,23879.1,17375.2,rep2,0.2635876383436676
0.7945725646611346,0.5459106154060432,5,22,2,25248.9,16396.6,rep2,-0.24866194925509133
0.276464846480062,0.5459682875438348,41,20,0,26914.7,18308.5,rep2,0.2695034410637728
0.5087518732552324,0.599085083489967,39,11,0,24136.1,19375.2,rep2,0.09033321023473462
0.49356639581982803,0.7644978925454755,35,4,0,23931.1,19281.1,rep2,0.2709314967256475
0.4224290296636695,0.37769771714859823,41,5,0,23647.1,18439.8,rep2,-0.044731312515071286
0.32421082692563613,0.6917820157023618,34,28,0,26948.5,17627.4,rep2,0.3675711887767256
0.4640786051103403,0.6485321951102547,33,13,0,26596.2,17739.7,rep2,0.1844535899999144
0.6878131869486849,0.48314441782055856,12,27,13,26585.5,17765.3,rep2,-0.20466876912812632
0.41866576006213546,0.44623048241330987,84,3,0,29267.4,30906.3,rep2,0.02756472235117441
0.4505256150564022,0.2721202624329176,62,4,0,28148.6,28231.8,rep2,-0.17840535262348461
0.4459531556924496,0.5861587093174775,67,6,0,38018.5,5955.7,rep2,0.1402055536250279
0.4480525008033121,0.7108195757705243,74,9,0,37121.0,5702.2,rep2,0.26276707496721224
0.361284784866045,0.41779227058252466,41,4,0,36652.8,6519.3,rep2,0.05650748571647968
0.4752604236707781,0.6907404749176491,59,6,0,41811.8,19281.5,rep2,0.21548005124687103
0.5746046099092593,0.37402244348924296,18,16,3,39492.0,16549.9,rep2,-0.20058216642001636
0.36316910824373033,0.42954157052437153,27,13,0,39129.0,16086.8,rep2,0.0663724622806412
0.40971510087755486,0.49279182876426536,48,9,0,6731.5,10697.6,rep2,0.0830767278867105
0.47181374270913173,0.6159793322980028,66,13,0,6120.2,9172.6,rep2,0.1441655895888711
0.4046370729337507,0.5947470743441884,68,11,0,6065.7,10774.5,rep2,0.1901100014104377
0.42063445839200536,0.5870186731850904,63,8,0,5928.2,11251.0,rep2,0.16638421479308502
0.39093968448193345,0.5302400738583037,70,7,0,5978.4,9898.0,rep2,0.1393003893763703
0.2711875397127691,0.46073595315779886,65,21,4,5215.6,9842.7,rep2,0.18954841344502976
0.4175035196251635,0.5895964573221021,31,3,0,5654.3,8424.2,rep2,0.17209293769693856
0.45112457828514796,0.6253692483136888,38,3,0,4310.4,9591.2,rep2,0.17424467002854083
0.5595308379554969,0.42184342706237477,12,39,36,9863.8,22095.0,rep2,-0.1376874108931221
0.5871692533384301,0.47071611285385545,18,22,17,10619.6,21514.6,rep2,-0.11645314048457461
0.33940750945852394,0.5381692022724643,58,7,0,23113.7,8528.3,rep2,0.1987616928139404
0.5447101362523346,0.7297172246781248,53,11,0,21232.0,10806.7,rep2,0.18500708842579028
0.4030929682544991,0.5284599489475397,62,6,0,22725.9,11069.7,rep2,0.12536698069304059
0.5060308044344187,0.49827328161310663,48,5,1,21911.2,10759.1,rep2,-0.007757522821312091
0.65642601738491,0.4638391585655205,18,29,14,20431.6,11382.4,rep2,-0.19258685881938953
0.46249715914242634,0.6413890652262447,59,18,1,20749.7,11467.9,rep2,0.17889190608381839
0.36697311945603667,0.6122387345311229,47,4,0,20123.3,9982.8,rep2,0.2452656150750862
0.3268266212049887,0.24761207086179832,54,13,10,20117.7,9019.0,rep2,-0.07921455034319036
0.36083051127578214,0.6200043943934268,38,30,0,20301.3,11821.5,rep2,0.25917388311764467
0.47663489923222196,0.4659911378847612,29,5,0,21399.8,8553.2,rep2,-0.010643761347460756
0.3104363307514469,0.5166422481915846,61,28,8,26246.4,22007.9,rep2,0.20620591744013766
0.6410212895803367,0.3540872413650632,7,21,2,24865.6,20593.9,rep2,-0.28693404821527346
0.3284321178665441,0.8012548945879421,63,11,0,26527.5,22103.0,rep2,0.472822776721398
0.36237371551676656,0.5303300858899107,34,4,0,36554.0,11164.3,rep2,0.16795637037314415
0.3929491266942711,0.6002620862780278,28,7,0,36339.8,10150.1,rep2,0.20731295958375667
0.5545184473095385,0.6397481968315817,42,11,0,19392.3,3630.0,rep1,0.08522974952204321
0.3628059537227883,0.5767958924071563,68,38,0,21761.9,15897.1,rep1,0.21398993868436805
0.2673405720296208,0.4299370280403234,58,11,0,22733.2,15952.5,rep1,0.1625964560107026
0.39882052369417265,0.7504068405325546,46,31,0,19358.9,15605.7,rep1,0.35158631683838193
0.5521158920049152,0.3206247383468378,27,29,5,37516.2,15995.0,rep1,-0.23149115365807738
0.45558700691607684,0.5426423880955782,53,11,0,19437.9,4839.6,rep1,0.08705538117950135
0.5100525146321662,0.3570746242050029,39,17,8,16859.9,7945.0,rep1,-0.15297789042716325
0.7435889224058415,0.5044759563163155,16,43,34,34972.0,16415.8,rep1,-0.23911296608952604
0.3734807013169248,0.6576807932797961,39,4,0,15541.8,9045.6,rep1,0.2842000919628713
0.5422462459676871,0.29451492716202843,31,14,0,19409.2,8165.0,rep1,-0.24773131880565868
0.4024096043283423,0.5793728073129144,44,11,0,19386.4,21375.6,rep1,0.17696320298457213
0.5657560447944732,0.5525625953019091,33,16,3,34830.8,11905.1,rep1,-0.013193449492564069
0.40276803688912827,0.5448035166706853,59,42,1,15479.2,15429.9,rep1,0.142035479781557
0.336862689461742,0.5802034474366159,41,43,1,17788.8,15888.3,rep1,0.24334075797487387
0.548906812886727,0.5264701941093228,37,23,0,15593.4,13641.2,rep1,-0.022436618777404216
0.5377882308461651,0.6048426496575112,46,21,0,15574.6,14744.5,rep1,0.0670544188113461
0.407576515686743,0.6964132507067629,31,31,0,32191.2,15934.7,rep1,0.28883673502001983
0.33182695124972006,0.5626491092281563,60,36,1,32290.7,15915.1,rep1,0.2308221579784362
0.5270440068607253,0.35449100156606655,5,31,17,11648.2,7708.9,rep1,-0.17255300529465872
0.3582914198760336,0.45876343504585027,55,9,0,15466.2,5537.3,rep1,0.10047201516981669
0.34472541931023815,0.6845093578127218,47,25,0,16983.1,19893.7,rep1,0.3397839385024837
0.758307326626203,0.4079636137765522,10,11,11,19438.6,28111.4,rep1,-0.3503437128496508
0.6345498265982966,0.3571322268428529,5,26,10,28430.0,8062.3,rep1,-0.2774175997554437
0.38074790505897327,0.5354243944847896,23,8,0,31078.5,16176.8,rep1,0.15467648942581635
0.6771620294724255,0.541374087055064,5,21,0,31029.9,16218.7,rep1,-0.13578794241736158
0.5635286226864575,0.5740211036161319,23,45,50,31067.7,18696.0,rep1,0.010492480929674364
0.7475917137386349,0.5199177472113432,10,16,6,11732.9,8343.2,rep1,-0.22767396652729166
0.6286777207935954,0.4934236558536089,27,21,0,29476.5,11949.1,rep1,-0.13525406493998648
0.47044612898434407,0.8103071644109532,48,16,1,27553.9,11954.0,rep1,0.3398610354266091
0.7329937269827677,0.5144012195704672,6,20,21,27197.2,10726.8,rep1,-0.2185925074123004
0.4261199413933845,0.6753321820462415,40,10,0,44116.4,11993.6,rep1,0.24921224065285696
0.4998280001087111,0.838669359632336,4,4,2,12248.7,15869.0,rep1,0.33884135952362493
0.7915425435437194,0.5344068804043773,9,16,3,11615.5,16006.0,rep1,-0.2571356631393421
0.36551408286829645,0.6916253218579883,52,6,0,15555.1,25521.0,rep1,0.32611123898969185
0.5047761355348522,0.6036377485929817,59,19,0,28627.8,15976.7,rep1,0.09886161305812946
0.37569345676844024,0.6364262369438123,61,35,0,27220.3,13718.8,rep1,0.26073278017537205
0.5868414373966233,0.8408565236795523,25,4,0,31037.5,25052.1,rep1,0.254015086282929
0.46342928638709896,0.6153611391146377,52,7,1,14979.3,19978.0,rep1,0.15193185272753879
0.4391636384545176,0.414400528261568,14,23,15,11643.8,18004.9,rep1,-0.024763110192949633
0.4591475710760739,0.7457851817668791,82,29,0,14273.3,16020.9,rep1,0.28663761069080523
0.3030400733726447,0.4801940267791318,26,4,0,15536.5,30843.9,rep1,0.1771539534064871
0.38110077231277784,0.8821760135578337,36,12,0,23254.6,7636.0,rep1,0.5010752412450559
0.530140569819829,0.7678441019350882,44,6,0,24098.4,7969.6,rep1,0.2377035321152592
0.4148021239107689,0.6806807045793276,56,13,0,23305.7,6664.7,rep1,0.2658785806685587
0.7287075826346535,0.550892184753159,6,55,7,27148.3,16335.2,rep1,-0.17781539788149447
0.5034627092058535,0.6118570662339711,48,16,0,27131.8,18407.9,rep1,0.10839435702811762
0.31174698829660064,0.6724066978094202,71,28,0,26355.1,12004.2,rep1,0.36065970951281956
0.6967199573299478,0.5108313200992445,11,20,2,25024.5,11940.8,rep1,-0.18588863723070337
0.3647047155124043,0.49570451477451466,37,7,0,28786.5,23913.9,rep1,0.13099979926211036
0.7350130093725856,0.4843530023767112,11,20,4,40574.8,11935.9,rep1,-0.25066000699587443
0.6371274926730005,0.32828614145255297,11,33,29,10960.0,15992.0,rep1,-0.30884135122044754
0.9555001065191591,0.5033443627410114,4,26,13,26126.0,16010.8,rep1,-0.4521557437781477
0.4331692129085787,0.6185749198132295,53,20,0,25836.8,12049.3,rep1,0.18540570690465086
0.49779449896876776,0.7314505983058918,27,17,0,24784.1,15871.2,rep1,0.233656099337124
0.4539136044219833,0.49992761535434205,29,7,0,7509.9,12390.2,rep1,0.04601401093235874
0.4648825765858478,0.6002524511758496,19,14,3,6264.6,12077.7,rep1,0.13536987459000177
0.45459360496262646,0.6630804944316413,60,6,0,6388.7,13242.8,rep1,0.20848688946901484
0.31437762060422997,0.7211189082749762,40,6,0,7167.2,12695.0,rep1,0.4067412876707462
0.44741461385216724,0.7761009444659922,49,9,0,4575.5,14579.0,rep1,0.32868633061382496
0.47074810415534785,0.3634887264707553,8,12,10,4169.0,13368.1,rep1,-0.10725937768459254
0.3092933087186944,0.5700496594787534,53,7,0,4459.7,12381.8,rep1,0.260756350760059
0.3213094572278429,0.6511202320575996,55,6,0,4528.5,12845.8,rep1,0.32981077482975674
